SCT_ID,SCT_Code,SCT_DescriptionA_Type1,SCT_DescriptionA_Type2,SCT_DescriptionB,SCT_Semantic_Tags,SCT_Type,SCT_level
50394002,1,,Class Bacilli,,organism,Concept,"10,11,12,4,5,6,7,8,9"
416455007,1,,Form-bacillus,,organism,Concept,"10,11,12,4,5,6,7,8,9"
8745002,1,,Gram-positive bacterium,,organism,Concept,"10,11,12,3,4,5,6,7,8,9"
41146007,1,,Bacterium,,organism,Concept,"1,10,11,12,13,2,3,4,5,6,7,8,9"
409822003,1,,Superkingdom Bacteria,,organism,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
417751005,1,,Opportunistic infectious agent,,organism,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
115166000,1,,Kingdom Prokaryote,,organism,Concept,"10,11,12,13,14,15,3,4,5,6,7,8,9"
36272005,1,,Infectious agent,,organism,Concept,"1,10,11,12,13,14,15,2,3,4,5,6,7,8,9"
264395009,1,,Microorganism,,organism,Concept,"1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
410607006,1,,Organism,,organism,TLC,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
4748007,1,,Living organism,,organism,Concept,"1,10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
257495001,1,,Organism,,organism,Concept,"10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
122552005,1,,Arterial blood specimen,,specimen,Concept,"1,2"
258591005,1,,White blood cell specimen,,specimen,Concept,"10,6,7,8,9"
119372001,1,,Body fluid specimen,,specimen,Concept,"10,11,3,4,8,9"
122551003,1,,Peripheral blood specimen,,specimen,Concept,"3,4,5,6,7,8,9"
256912003,1,,Red blood cell fluid specimen,,specimen,Concept,"10,11,2,3,4,5,6,7,8,9"
119351004,1,,Erythrocyte specimen,,specimen,Concept,"10,11,12,3,4,5,6,7,8,9"
119297000,1,,Blood specimen,,specimen,Concept,"0,10,11,12,13,2,3,4,5,6,7,8,9"
258578009,1,,Hematological sample,,specimen,Concept,"1,10,11,12,13,14,3,4,5,6,7,8,9"
119319000,1,,Drug specimen,,specimen,Concept,"1,10,11,12,13,14,3,4,5,6,7,8,9"
258619000,1,,Inanimate samples and substances,,specimen,Concept,"10,11,12,13,14,15,2,4,5,6,7,8,9"
309051001,1,,Body fluid specimen,,specimen,Concept,"1,10,11,12,13,14,2,3,4,5,6,7,8,9"
258442002,1,,Fluid specimen,,specimen,Concept,"10,11,12,13,14,15,2,3,4,5,6,7,8,9"
309050000,1,,Body substance specimen,,specimen,Concept,"10,11,12,13,14,15,2,3,4,5,6,7,8,9"
302793009,1,,General biological sample,,specimen,Concept,"10,11,12,13,14,15,16,3,4,5,6,7,8,9"
271360006,1,,Pathology sample,,specimen,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
123038009,1,,Specimen,"Material (structure, substance, device) removed from a source (patient, donor, physical location, product)",specimen,TLC,"1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
69834004,1,,Closed reduction of dislocation of finger,,procedure,Concept,0
37729005,1,,"Patient transfer, in-hospital",,procedure,Concept,0
60170009,1,,Analysis of arterial blood gases and pH,,procedure,Concept,0
371361000119107,1,,Comprehensive metabolic panel,,procedure,Concept,0
308283009,1,,Discharge from hospital,,procedure,Concept,0
306563004,1,,Discharge from accident and emergency service,,procedure,Concept,0
4525004,1,,Emergency department patient visit,,procedure,Concept,0
32485007,1,,Hospital admission,Performance of the steps necessary to admit a patient to a hospital,procedure,Concept,0
91308007,1,,"Blood gases, arterial measurement",,procedure,Concept,1
306561002,1,,Discharge from establishment,,procedure,Concept,1
305335007,1,,Admission to establishment,,procedure,Concept,1
14736009,1,,History and physical examination with evaluation and management of patient,,procedure,Concept,1
233527006,1,,Central venous cannula insertion,,procedure,Concept,1
60044006,1,,Closed reduction of dislocation of hand,,procedure,Concept,1
107724000,1,,Patient transfer,Performance of the steps necessary to transfer a patient between locations of care delivery,procedure,Concept,1
278297009,1,,Blood gas analysis,,procedure,Concept,1
306562009,1,,Discharge from service,,procedure,Concept,1
40617009,1,,Artificial respiration,An assistance of respiration,procedure,Concept,1
166312007,1,,Blood chemistry,,procedure,Concept,1
81065003,1,,pH measurement,,procedure,Concept,1
274451000,1,,Dislocated finger reduction,,procedure,Concept,1
167018008,1,,Blood gas measurement,,procedure,Concept,2
305056002,1,,Admission procedure,,procedure,Concept,2
392230005,1,,Catheterization of vein,,procedure,Concept,2
408766003,1,,Procedure with a procedure focus,,procedure,Concept,2
265488007,1,,Great vessel and pulmonary artery procedure,,procedure,Concept,2
308291000,1,,Administrative transfer procedure,,procedure,Concept,2
58000006,1,,Patient discharge,Performance of the steps necessary to discharge a patient from a location of care delivery,procedure,Concept,2
56469005,1,,Moving a patient,,procedure,Concept,2
250570001,1,,Evaluation of acid-base balance,,procedure,Concept,2
121826005,1,,Optical density measurement,,procedure,Concept,2
392231009,1,,Intravenous cannulation,,procedure,Concept,2
119265000,1,,Assisting,To give support or aid to help to be associated with as an assistant or helper.,procedure,Concept,2
302803009,1,,Ventilatory assistance,,procedure,Concept,2
308335008,1,,Patient encounter procedure,,procedure,Concept,2
91575007,1,,Catheterization of vein,,procedure,Concept,2
120148009,1,,Thorax implantation,,procedure,Concept,2
785673007,1,,Measurement of level of substance in blood,,procedure,Concept,2
225430005,1,,Procedures relating to mobility,,procedure,Concept,3
14734007,1,,Administrative procedure,"Procedure related to the administrative aspects of health care, including admission, discharge, transfer, disposition, referral, business, legal, financial, quality review, peer review, data reporting, notification, and so forth",procedure,Concept,3
281588005,1,,Vascular cannula insertion,,procedure,Concept,3
429723008,1,,Procedure involving urinary catheter,,procedure,Concept,3
429446009,1,,Insertion of vascular catheter,,procedure,Concept,3
282260003,1,,Activity of daily living procedures and interventions,,procedure,Concept,4
710955000,1,,Biomedical equipment procedure,,procedure,Concept,4
362962008,1,,Procedure by focus,,procedure,Concept,5
179629001,1,,Closed reduction of dislocation of upper limb,,procedure,Concept,"1,2"
215000,1,,Operative procedure on fingers,,procedure,Concept,"1,2"
119585002,1,,Trunk implantation,,procedure,Concept,"2,3"
312832004,1,,Venous cannula procedure,,procedure,Concept,"2,3"
165472008,1,,Red blood cell size determination,,procedure,Concept,"2,3"
112746006,1,,Operative procedure on hand,,procedure,Concept,"2,3"
433441002,1,,Measurement of substance in specimen,,procedure,Concept,"2,3"
118695007,1,,Procedure on thorax,,procedure,Concept,"2,3"
274449004,1,,Dislocation reduction - upper limb,,procedure,Concept,"2,3"
107769006,1,,Operative procedure on upper extremity,,procedure,Concept,"3,4"
119817009,1,,Vein implantation,,procedure,Concept,"3,4"
238164007,1,,Body wall and cavity procedures,,procedure,Concept,"3,4"
416325004,1,,Vascular cannula procedure,,procedure,Concept,"3,4"
129181003,1,,Procedure on joint of upper extremity,,procedure,Concept,"3,4"
7922000,1,,General treatment,,procedure,Concept,"3,5"
118663006,1,,Implantation of prosthetic device,,procedure,Concept,"4,5"
363154008,1,,Implantation of soft tissue procedures,,procedure,Concept,"4,5"
118812009,1,,Procedure on vein,,procedure,Concept,"4,5"
88937006,1,,introduction of prosthesis,,procedure,Concept,"5,6"
62056004,1,,Operation on soft tissue,,procedure,Concept,"5,6"
118709004,1,,Procedure on finger,,procedure,Concept,"1,2,3"
58825001,1,,Closed reduction of dislocation,,procedure,Concept,"1,2,3"
266700009,1,,Assisted breathing,,procedure,Concept,"1,2,3"
233509008,1,,Vascular cannulation procedure,,procedure,Concept,"2,3,4"
118708007,1,,Procedure on hand,,procedure,Concept,"2,3,4"
122944000,1,,Reduction of dislocation,,procedure,Concept,"2,3,4"
45211000,1,,Catheterization,,procedure,Concept,"2,3,4"
122469009,1,,Reduction procedure,,procedure,Concept,"3,4,5"
82461003,1,,Red blood cell morphology,,procedure,Concept,"3,4,5"
118702008,1,,Procedure on upper extremity,,procedure,Concept,"3,4,5"
363187007,1,,Limb operation,,procedure,Concept,"3,4,5"
386609006,1,,Procedure on vein,,procedure,Concept,"3,4,5"
239410006,1,,Non-arthroplastic joint operation,,procedure,Concept,"3,4,5"
42825003,1,,Cannulation,,procedure,Concept,"3,4,5"
276272002,1,,Catheter procedure,,procedure,Concept,"3,4,5"
118955007,1,,Implantation to cardiovascular system,,procedure,Concept,"3,4,5"
3413006,1,,Blood cell morphology,,procedure,Concept,"4,5,6"
118949002,1,,Procedure on extremity,,procedure,Concept,"4,5,6"
782902008,1,,Implantation procedure,The act of fixing something firmly or setting something securely or deeply into the body.,procedure,Concept,"4,5,6"
223490009,1,,Appliance procedures,,procedure,Concept,"4,5,6"
112698002,1,,Operation on joint,,procedure,Concept,"4,5,6"
1163360005,1,,Surgical procedure on skeletal system,,procedure,Concept,"5,6,7"
104130000,1,,"Peripheral blood smear examination, light microscopy",,procedure,Concept,"5,6,7"
373351007,1,,Surgical procedure on soft tissue,,procedure,Concept,"5,6,7"
609298005,1,,Microscopic examination of blood specimen,,procedure,Concept,"6,7,8"
430509005,1,,Examination of fluid specimen,,procedure,Concept,"6,7,8"
104157003,1,,Light microscopy,,procedure,Concept,"6,7,8"
14768001,1,,Peripheral blood smear interpretation,,procedure,Concept,"6,7,8"
53950000,1,,Respiratory therapy,,procedure,Concept,"0,2,3,4"
118669005,1,,Procedure on respiratory system,,procedure,Concept,"1,3,4,5"
408767007,1,,Procedure with a clinical finding focus,,procedure,Concept,"2,3,4,5"
127791007,1,,Laboratory test related to hemostasis,,procedure,Concept,"2,3,4,5"
118694006,1,,Procedure on trunk,,procedure,Concept,"2,3,4,5"
396550006,1,,Blood test,,procedure,Concept,"2,7,8,9"
52765003,1,,Intubation,"An insertion of a tubular device into a canal, hollow organ, or cavity.",procedure,Concept,"3,4,5,6"
416539003,1,,Cannula procedure,,procedure,Concept,"3,4,5,6"
118804001,1,,Procedure on blood vessel,,procedure,Concept,"3,4,5,6"
118672003,1,,Procedure on cardiovascular system,,procedure,Concept,"4,5,6,7"
112697007,1,,Operation on musculoskeletal system,,procedure,Concept,"5,6,7,8"
277132007,1,,Therapeutic procedure,,procedure,Concept,"1,3,4,5,6"
118745001,1,,Procedure on joint,,procedure,Concept,"3,4,5,6,7"
225299006,1,,Equipment-related procedure,,procedure,Concept,"3,4,5,6,7"
68972003,1,,Insertion of therapeutic device,,procedure,Concept,"3,4,5,6,7"
118668002,1,,Procedure on articular system,,procedure,Concept,"4,5,6,7,8"
118717007,1,,Procedure on organ,,procedure,Concept,"4,5,6,7,8"
118738001,1,,Procedure on soft tissue,,procedure,Concept,"4,5,6,7,8"
122945004,1,,Procedure on skeletal system,,procedure,Concept,"5,6,7,8,9"
252305002,1,,White blood cell test,,procedure,Concept,"5,6,7,8,9"
127801007,1,,Body fluid analysis,,procedure,Concept,"10,3,7,8,9"
119270007,1,,Management procedure,"A plan or recommendation for services, based on an evaluation",procedure,Concept,"2,4,5,6,7,8"
782901001,1,,Insertion procedure,The act of putting something into or in between an area(s) of the body.,procedure,Concept,"3,4,5,6,7,8"
71861002,1,,Implantation,Introduction of a non biologic device,procedure,Concept,"3,4,5,6,7,8"
771329004,1,,Procedure on body region,,procedure,Concept,"3,4,5,6,7,8"
225351009,1,,Care provision regimes (regime/therapy),,procedure,Concept,"4,5,6,7,8,9"
225365006,1,,Care regimes (regime/therapy),,procedure,Concept,"10,5,6,7,8,9"
441689006,1,,Measurement of total hemoglobin concentration,,procedure,Concept,"1,2,3,4,5,6,7"
74040009,1,,Protein measurement,,procedure,Concept,"2,3,4,5,6,7,8"
225171007,1,,Weight and bodymass assessment procedures,,procedure,Concept,"2,3,4,5,6,7,8"
48692003,1,,Surgical procedure,,procedure,Concept,"3,4,5,6,7,8,9"
107733003,1,,Introduction procedure,The act of putting or inserting an object AND/OR substance into or onto the body.,procedure,Concept,"3,4,5,6,7,8,9"
387713003,1,,Surgical procedure,"Planned structural alteration of the body, usually requiring disruption of a body surface (usually skin or mucosa)",procedure,Concept,"3,4,5,6,7,8,9"
117259009,1,,Microscopy,,procedure,Concept,"3,4,5,6,7,8,9"
54709006,1,,Body measurement,,procedure,Concept,"3,4,5,6,7,8,9"
118689006,1,,Procedure on body part,,procedure,Concept,"3,4,5,6,7,8,9"
32750006,1,,Inspection,"An exploration using the sense of sight, done with the eyes",procedure,Concept,"10,4,5,6,7,8,9"
118666003,1,,Procedure on musculoskeletal system,,procedure,Concept,"10,4,5,6,7,8,9"
312295005,1,,Clinical investigation,,procedure,Concept,"10,4,5,6,7,8,9"
315306007,1,,Examination by method,,procedure,Concept,"10,11,5,6,7,8,9"
252144003,1,,Biochemical test,,procedure,Concept,"2,3,4,5,6,7,8,9"
430925007,1,,Measurement of substance,,procedure,Concept,"2,3,4,5,6,7,8,9"
363691001,1,,Procedure categorized by device involved,,procedure,Concept,"10,3,4,5,6,7,8,9"
14089001,1,,Red blood cell count,,procedure,Concept,"1,2,3,4,5,6,7,8,9"
83762000,1,,Chemical procedure,,procedure,Concept,"10,2,3,4,5,6,7,8,9"
252294009,1,,Red blood cell test,,procedure,Concept,"10,2,3,4,5,6,7,8,9"
88308000,1,,Blood cell count,,procedure,Concept,"10,2,3,4,5,6,7,8,9"
118664000,1,,Procedure on body system,,procedure,Concept,"10,11,2,4,5,6,7,8,9"
252276003,1,,Blood cell analysis,,procedure,Concept,"10,11,3,4,5,6,7,8,9"
118218001,1,,Cell count,,procedure,Concept,"10,11,3,4,5,6,7,8,9"
5880005,1,,Physical examination procedure,"An observation of the body or a body part using one of the five human senses (e.g., inspection, palpation, percussion, auscultation)",procedure,Concept,"10,11,12,4,5,6,7,8,9"
252382002,1,,Microbiology test,,procedure,Concept,"10,11,12,4,5,6,7,8,9"
363072000,1,,Diagnostic procedure by site,,procedure,Concept,"10,11,12,13,5,6,7,8,9"
363697002,1,,Assessment regimes (regime/therapy),,procedure,Concept,"10,11,12,13,14,6,7,8,9"
19851009,1,,Microbiology procedure,,procedure,Concept,"0,10,11,12,13,5,6,7,8,9"
108217004,1,,"Interview, history AND/OR physical examination",,procedure,Concept,"10,11,12,13,4,5,6,7,8,9"
122869004,1,,Measurement procedure,"An observation, by some objective method, of amount, number, quantity, size, level, extent, or magnitude, resulting in an ordinal or quantitative value",procedure,Concept,"10,11,12,2,3,4,5,6,7,8,9"
362958002,1,,Procedure by site,,procedure,Concept,"10,11,12,13,14,3,4,5,6,7,8,9"
165369002,1,,Hematology,,procedure,Concept,"1,10,11,12,13,14,15,2,3,4,5,6,7,8,9"
252275004,1,,Hematology test,,procedure,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
33468001,1,,Hematology procedure,,procedure,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
15220000,1,,Laboratory test,,procedure,Concept,"1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9"
127789004,1,,Laboratory procedure categorized by method,,procedure,Concept,"10,11,12,13,14,15,16,17,18,19,2,3,4,5,6,7,8,9"
108252007,1,,Laboratory procedure,,procedure,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,3,4,5,6,7,8,9"
252142004,1,,Investigations,,procedure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,3,4,5,6,7,8,9"
122544007,1,,Observation procedure,,procedure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,3,4,5,6,7,8,9"
122503006,1,,Evaluation,,procedure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,4,5,6,7,8,9"
103693007,1,,Diagnostic procedure,,procedure,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,3,4,5,6,7,8,9"
362961001,1,,Procedure by intent,,procedure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,4,5,6,7,8,9"
386053000,1,,Patient evaluation procedure,"Determination of a value, conclusion, or inference by evaluating evidence",procedure,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,3,4,5,6,7,8,9"
128927009,1,,Procedure by method,,procedure,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,3,4,5,6,7,8,9"
71388002,1,,Procedure,,procedure,TLC,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,3,4,5,6,7,8,9"
165337006,1,,Blood sample sent to microbiology laboratory,,situation,Concept,0
165333005,1,,Sample sent to laboratory for test,,situation,Concept,1
168123008,1,,Sample sent for examination,,situation,Concept,2
269814003,1,,Laboratory procedures -general,,situation,Concept,2
443938003,1,,Procedure carried out on subject,,situation,Concept,3
243804007,1,,Microbiology test status,,situation,Concept,"1,3"
243800003,1,,Test status,,situation,Concept,"2,3,4"
243798005,1,,Procedure status,,situation,Concept,"3,4,5"
129125009,1,,Procedure with explicit context,,situation,Concept,"3,4,5,6"
243796009,1,,Situation with explicit context,,situation,TLC,"4,5,6,7"
255622004,1,,Regurgitated food,,substance,Concept,1
4635002,1,,Arterial blood,,substance,Concept,"2,3"
2533004,1,,Drug,,substance,Concept,"1,2,3"
1230106003,1,,Blood gas,,substance,Concept,"1,2,3"
74947009,1,,Gaseous substance,,substance,Concept,"2,3,4"
80917008,1,,Toxin,"Toxic, noxious, or poisonous substance that is produced by a living organism",substance,Concept,"3,4,5"
771389002,1,,Substance with etiopathic disposition mechanism of action,,substance,Concept,"4,5,6"
35331000,1,,Toxic substance,,substance,Concept,"3,4,5,6"
766739005,1,,Substance categorized by disposition,,substance,Concept,"4,5,6,7"
438951008,1,,Substance categorized by hazard characteristics,,substance,Concept,"4,5,6,7"
38082009,1,,Hemoglobin,,substance,Concept,"2,3,4,5,6,7,8"
304372009,1,,Binding protein,,substance,Concept,"3,4,5,6,7,8,9"
259677001,1,,Hematology analyte,,substance,Concept,"3,4,5,6,7,8,9"
119273009,1,,Peripheral blood,,substance,Concept,"10,4,5,6,7,8,9"
88878007,1,,Protein,,substance,Concept,"10,3,4,5,6,7,8,9"
70354003,1,,Polypeptide,,substance,Concept,"10,11,4,5,6,7,8,9"
52642002,1,,Peptide,,substance,Concept,"10,11,12,5,6,7,8,9"
226356005,1,,Protein and protein derivatives - dietary,,substance,Concept,"10,11,12,5,6,7,8,9"
226355009,1,,Nutrients,,substance,Concept,"10,11,12,13,6,7,8,9"
415664003,1,,Substituted amide,,substance,Concept,"10,11,12,13,5,6,7,8,9"
299987008,1,,Amides and derivatives,,substance,Concept,"10,11,12,13,14,6,7,8,9"
116273005,1,,Dietary substance,,substance,Concept,"10,11,12,13,14,6,7,8,9"
299979007,1,,Organic nitrogen compound,,substance,Concept,"10,11,12,13,14,15,7,8,9"
11257001,1,,Nitrogen compound,,substance,Concept,"10,11,12,13,14,15,16,8,9"
36012007,1,,Nitrogen,,substance,Concept,"10,11,12,13,14,15,16,17,9"
57795002,1,,Chemical element,,substance,Concept,"10,11,12,13,14,15,16,17,18"
58295004,1,,Inorganic chemical,,substance,Concept,"11,12,13,14,15,16,17,18,19"
767307008,1,,Nitrogen and/or nitrogen compound,,substance,Concept,"10,11,12,13,14,15,16,17,18,9"
105817006,1,,Nitrogen AND/OR nitrogen compound,,substance,Concept,"10,11,12,13,14,15,16,17,18,9"
181769001,1,,Connective tissue,,substance,Concept,"1,10,11,12,13,2,3,4,5,6,7,8,9"
256646004,1,,Skeletal material,,substance,Concept,"10,11,12,13,14,2,3,4,5,6,7,8,9"
272171002,1,,Human tissue,,substance,Concept,"10,11,12,13,14,15,3,4,5,6,7,8,9"
413675001,1,,Body tissue material,,substance,Concept,"10,11,12,13,14,15,3,4,5,6,7,8,9"
259090009,1,,Acid-base markers and blood gases,,substance,Concept,"1,10,11,12,13,14,15,16,17,18,2,3"
272172009,1,,Human surgical material,,substance,Concept,"10,11,12,13,14,15,16,4,5,6,7,8,9"
41175001,1,,Organic compound,,substance,Concept,"10,11,12,13,14,15,16,4,5,6,7,8,9"
105815003,1,,Carbon AND/OR carbon compound,,substance,Concept,"10,11,12,13,14,15,16,17,5,6,7,8,9"
260992007,1,,Biological surgical material,,substance,Concept,"10,11,12,13,14,15,16,17,5,6,7,8,9"
289964002,1,,Surgical material,,substance,Concept,"10,11,12,13,14,15,16,17,18,6,7,8,9"
87612001,1,,Blood,,substance,Concept,"1,10,11,12,13,14,15,2,3,4,5,6,7,8,9"
290019005,1,,Non-metal elements and their compounds or derivatives,,substance,Concept,"10,11,12,13,14,15,16,17,18,19,6,7,8,9"
256906008,1,,Blood material,,substance,Concept,"1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
373708006,1,,Hematologic agent,,substance,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
